branch,loops,padding_size,existing_memory_kb,existing_status,new_memory_kb,new_status
20,1000,2200,5758072,ok,380068,ok
20,1000,2300,5971216,ok,390620,ok
20,1000,2400,6153868,ok,400056,ok
20,1000,2500,6336660,ok,409188,ok
20,1000,2600,6517916,ok,418196,ok
20,1000,2700,6729844,ok,429172,ok
20,1000,2800,6912592,ok,438168,ok
20,1000,2900,7095116,ok,447192,ok
20,1000,3000,7277676,ok,456564,ok
20,1000,3100,7490788,ok,467160,ok
20,1000,3200,7673628,ok,476192,ok
20,1000,3300,7856240,ok,485324,ok
20,1000,3400,8038880,ok,494728,ok
20,1000,3500,8251932,ok,505292,ok
20,1000,3600,8434528,ok,514408,ok
20,1000,3700,8617440,ok,523596,ok
20,1000,3800,8799968,ok,532812,ok
20,1000,3900,9013080,ok,543428,ok
20,1000,4000,9195768,ok,552824,ok
20,1100,0,1757760,ok,265832,ok
20,1100,100,1986124,ok,277456,ok
20,1100,200,2183084,ok,287380,ok
20,1100,300,2412396,ok,299304,ok
20,1100,400,2609056,ok,309272,ok
20,1100,500,2805868,ok,319172,ok
20,1100,600,3002548,ok,329336,ok
20,1100,700,3232096,ok,341080,ok
20,1100,800,3428792,ok,350964,ok
20,1100,900,3625116,ok,360952,ok
20,1100,1000,3821780,ok,371080,ok
20,1100,1100,4054980,ok,384220,ok
20,1100,1200,4255676,ok,393620,ok
20,1100,1300,4456344,ok,403052,ok
20,1100,1400,4657148,ok,413980,ok
20,1100,1500,4891392,ok,425300,ok
20,1100,1600,5092584,ok,434784,ok
20,1100,1700,5293232,ok,445664,ok
20,1100,1800,5493832,ok,455316,ok
20,1100,1900,5727952,ok,466664,ok
20,1100,2000,5929172,ok,476448,ok
20,1100,2100,6129580,ok,487116,ok
20,1100,2200,6330488,ok,496804,ok
20,1100,2300,6564816,ok,508140,ok
20,1100,2400,6765528,ok,518872,ok
20,1100,2500,6966408,ok,528680,ok
20,1100,2600,7166092,ok,538352,ok
20,1100,2700,7399504,ok,550660,ok
20,1100,2800,7600552,ok,560516,ok
20,1100,2900,7801384,ok,570232,ok
20,1100,3000,8001988,ok,580772,ok
20,1100,3100,8236452,ok,592212,ok
20,1100,3200,8437008,ok,601996,ok
20,1100,3300,8637952,ok,611928,ok
20,1100,3400,8838820,ok,622240,ok
20,1100,3500,9073088,ok,633716,ok
20,1100,3600,9273940,ok,643696,ok
20,1100,3700,9474908,ok,654140,ok
20,1100,3800,9675956,ok,664004,ok
20,1100,3900,9910312,ok,675588,ok
20,1100,4000,10110848,ok,685832,ok
20,1200,0,1865792,ok,273488,ok
20,1200,100,2120560,ok,286056,ok
20,1200,200,2339824,ok,297092,ok
20,1200,300,2595544,ok,310052,ok
20,1200,400,2814512,ok,320908,ok
20,1200,500,3033528,ok,331764,ok
20,1200,600,3252712,ok,342792,ok
20,1200,700,3508360,ok,355632,ok
20,1200,800,3727532,ok,366488,ok
20,1200,900,3946384,ok,377268,ok
20,1200,1000,4165464,ok,388512,ok
20,1200,1100,4421244,ok,402644,ok
20,1200,1200,4639992,ok,412912,ok
20,1200,1300,4858904,ok,423168,ok
20,1200,1400,5077944,ok,435088,ok
20,1200,1500,5333596,ok,447500,ok
20,1200,1600,5552620,ok,457904,ok
20,1200,1700,5771404,ok,469692,ok
20,1200,1800,5990540,ok,480328,ok
20,1200,1900,6245796,ok,492656,ok
20,1200,2000,6464852,ok,503372,ok
20,1200,2100,6683408,ok,514796,ok
20,1200,2200,6902780,ok,525528,ok
20,1200,2300,7158424,ok,538128,ok
20,1200,2400,7377604,ok,549700,ok
20,1200,2500,7596208,ok,560380,ok
20,1200,2600,7814472,ok,571012,ok
20,1200,2700,8069032,ok,584372,ok
20,1200,2800,8288552,ok,595124,ok
20,1200,2900,8507560,ok,605752,ok
20,1200,3000,8726564,ok,617224,ok
20,1200,3100,8981824,ok,629728,ok
20,1200,3200,9201020,ok,640444,ok
20,1200,3300,9419668,ok,651280,ok
20,1200,3400,9638988,ok,662588,ok
20,1200,3500,9894212,ok,675236,ok
20,1200,3600,10113572,ok,686028,ok
20,1200,3700,10332652,ok,697320,ok
20,1200,3800,10551984,over_10gb,708116,ok
20,1200,3900,10807464,over_10gb,720680,ok
20,1200,4000,11026396,over_10gb,732052,ok
20,1300,0,2019776,ok,281140,ok
20,1300,100,2295824,ok,294908,ok
20,1300,200,2533228,ok,306812,ok
20,1300,300,2809908,ok,320768,ok
20,1300,400,3047268,ok,332540,ok
20,1300,500,3284508,ok,344236,ok
20,1300,600,3521708,ok,356228,ok
20,1300,700,3798572,ok,370172,ok
20,1300,800,4036032,ok,381952,ok
20,1300,900,4273272,ok,393852,ok
20,1300,1000,4510292,ok,405816,ok
20,1300,1100,4787068,ok,421004,ok
20,1300,1200,5024244,ok,432196,ok
20,1300,1300,5261708,ok,443484,ok
20,1300,1400,5498532,ok,456232,ok
20,1300,1500,5775320,ok,469700,ok
20,1300,1600,6012780,ok,481152,ok
20,1300,1700,6249552,ok,493828,ok
20,1300,1800,6486960,ok,505160,ok
20,1300,1900,6763700,ok,518800,ok
20,1300,2000,7000788,ok,530312,ok
20,1300,2100,7237992,ok,542800,ok
20,1300,2200,7475108,ok,554408,ok
20,1300,2300,7752088,ok,567988,ok
20,1300,2400,7989188,ok,580424,ok
20,1300,2500,8226536,ok,592080,ok
20,1300,2600,8462764,ok,603524,ok
20,1300,2700,8738620,ok,617980,ok
20,1300,2800,8976164,ok,629720,ok
20,1300,2900,9213364,ok,641216,ok
20,1300,3000,9450792,ok,653572,ok
20,1300,3100,9727404,ok,667124,ok
20,1300,3200,9964536,ok,678932,ok
20,1300,3300,10201852,ok,690508,ok
20,1300,3400,10438808,ok,702832,ok
20,1300,3500,10715776,over_10gb,716576,ok
20,1300,3600,10953000,over_10gb,728284,ok
20,1300,3700,11190308,over_10gb,740512,ok
20,1400,0,2173628,ok,288796,ok
20,1400,100,2471056,ok,303528,ok
20,1400,200,2726636,ok,316324,ok
20,1400,300,3024704,ok,331488,ok
20,1400,400,3279976,ok,344176,ok
20,1400,500,3535520,ok,356872,ok
20,1400,600,3790744,ok,369640,ok
20,1400,700,4089056,ok,384680,ok
20,1400,800,4344508,ok,397416,ok
20,1400,900,4599668,ok,410236,ok
20,1400,1000,4855256,ok,423116,ok
20,1400,1100,5153144,ok,439372,ok
20,1400,1200,5408372,ok,451488,ok
20,1400,1300,5664016,ok,463696,ok
20,1400,1400,5919260,ok,477352,ok
20,1400,1500,6217308,ok,491896,ok
20,1400,1600,6472552,ok,504268,ok
20,1400,1700,6728080,ok,517860,ok
20,1400,1800,6983468,ok,530240,ok
20,1400,1900,7281280,ok,544836,ok
20,1400,2000,7536848,ok,557144,ok
20,1400,2100,7791904,ok,570612,ok
20,1400,2200,8047520,ok,583208,ok
20,1400,2300,8345500,ok,597848,ok
20,1400,2400,8600644,ok,611192,ok
20,1400,2500,8856068,ok,623772,ok
20,1400,2600,9111060,ok,636244,ok
20,1400,2700,9408504,ok,651736,ok
20,1400,2800,9663912,ok,664296,ok
20,1400,2900,9919524,ok,676816,ok
20,1400,3000,10174888,ok,690100,ok
20,1400,3100,10472652,ok,704748,ok
20,1400,3200,10728312,over_10gb,717360,ok
20,1400,3300,10983544,over_10gb,729856,ok
20,1400,3400,11239080,over_10gb,743128,ok
20,1500,0,2327484,ok,296408,ok
20,1500,100,2646164,ok,312364,ok
20,1500,200,2919736,ok,326104,ok
20,1500,300,3239232,ok,342204,ok
20,1500,400,3512644,ok,355816,ok
20,1500,500,3786396,ok,369428,ok
20,1500,600,4060004,ok,383232,ok
20,1500,700,4379360,ok,399264,ok
20,1500,800,4652988,ok,412876,ok
20,1500,900,4926580,ok,426616,ok
20,1500,1000,5200088,ok,440348,ok
20,1500,1100,5519136,ok,457728,ok
20,1500,1200,5792528,ok,470644,ok
20,1500,1300,6066444,ok,483892,ok
20,1500,1400,6339872,ok,498472,ok
20,1500,1500,6659164,ok,514092,ok
20,1500,1600,6932640,ok,527380,ok
20,1500,1700,7206284,ok,541888,ok
20,1500,1800,7479984,ok,555184,ok
20,1500,1900,7798796,ok,570860,ok
20,1500,2000,8072660,ok,584092,ok
20,1500,2100,8346092,ok,598388,ok
20,1500,2200,8619812,ok,611992,ok
20,1500,2300,8938944,ok,627696,ok
20,1500,2400,9212740,ok,641956,ok
20,1500,2500,9486124,ok,655452,ok
20,1500,2600,9759176,ok,668844,ok
20,1500,2700,10078120,ok,685412,ok
20,1500,2800,10352040,ok,698920,ok
20,1500,2900,10625448,over_10gb,712316,ok
20,1500,3000,10899240,over_10gb,726532,ok
20,1500,3100,11218300,over_10gb,742252,ok
20,1600,0,2481084,ok,304108,ok
20,1600,100,2821524,ok,320964,ok
20,1600,200,3113196,ok,335748,ok
20,1600,300,3453756,ok,352924,ok
20,1600,400,3745636,ok,367448,ok
20,1600,500,4037280,ok,381980,ok
20,1600,600,4329080,ok,396700,ok
20,1600,700,4669408,ok,413816,ok
20,1600,800,4961340,ok,428348,ok
20,1600,900,5253240,ok,443004,ok
20,1600,1000,5544620,ok,457720,ok
20,1600,1100,5885304,ok,476116,ok
20,1600,1200,6176828,ok,490064,ok
20,1600,1300,6468668,ok,504068,ok
20,1600,1400,6760604,ok,519604,ok
20,1600,1500,7100864,ok,536292,ok
20,1600,1600,7392876,ok,550504,ok
20,1600,1700,7684496,ok,565836,ok
20,1600,1800,7976364,ok,580144,ok
20,1600,1900,8316724,ok,596904,ok
20,1600,2000,8608316,ok,611164,ok
20,1600,2100,8900332,ok,626388,ok
20,1600,2200,9191900,ok,640780,ok
20,1600,2300,9532700,ok,657444,ok
20,1600,2400,9824452,ok,672744,ok
20,1600,2500,10116328,ok,687152,ok
20,1600,2600,10407476,ok,701468,ok
20,1600,2700,10747668,over_10gb,719100,ok
20,1600,2800,11039768,over_10gb,733528,ok
20,1600,2900,11331560,over_10gb,747848,ok
20,1700,0,2634688,ok,311764,ok
20,1700,100,2996628,ok,329692,ok
20,1700,200,3306608,ok,345136,ok
20,1700,300,3668280,ok,363640,ok
20,1700,400,3978064,ok,379088,ok
20,1700,500,4288160,ok,394536,ok
20,1700,600,4597968,ok,410172,ok
20,1700,700,4959840,ok,428360,ok
20,1700,800,5269824,ok,443808,ok
20,1700,900,5579568,ok,459260,ok
20,1700,1000,5889752,ok,475024,ok
20,1700,1100,6251388,ok,494344,ok
20,1700,1200,6561396,ok,509348,ok
20,1700,1300,6871236,ok,524332,ok
20,1700,1400,7181124,ok,540724,ok
20,1700,1500,7542872,ok,558492,ok
20,1700,1600,7852904,ok,573628,ok
20,1700,1700,8162704,ok,589960,ok
20,1700,1800,8472876,ok,605104,ok
20,1700,1900,8834484,ok,622920,ok
20,1700,2000,9144352,ok,638092,ok
20,1700,2100,9454312,ok,654260,ok
20,1700,2200,9764388,ok,669564,ok
20,1700,2300,10126108,ok,687396,ok
20,1700,2400,10435908,ok,703516,ok
20,1700,2500,10746088,over_10gb,718856,ok
20,1700,2600,11055880,over_10gb,734080,ok
20,1700,2700,11417416,over_10gb,752784,ok
20,1800,0,2798016,ok,319344,ok
20,1800,100,3181840,ok,338540,ok
20,1800,200,3510764,ok,355040,ok
20,1800,300,3893436,ok,374204,ok
20,1800,400,4221284,ok,390720,ok
20,1800,500,4549284,ok,407096,ok
20,1800,600,4877556,ok,423652,ok
20,1800,700,5260512,ok,442908,ok
20,1800,800,5588416,ok,459272,ok
20,1800,900,5916280,ok,475772,ok
20,1800,1000,6242136,ok,492328,ok
20,1800,1100,6625272,ok,512832,ok
20,1800,1200,6953592,ok,528636,ok
20,1800,1300,7281528,ok,544540,ok
20,1800,1400,7610016,ok,561844,ok
20,1800,1500,7993052,ok,580684,ok
20,1800,1600,8321004,ok,596744,ok
20,1800,1700,8649356,ok,613988,ok
20,1800,1800,8977712,ok,630052,ok
20,1800,1900,9360536,ok,648952,ok
20,1800,2000,9688788,ok,665056,ok
20,1800,2100,10016816,ok,682040,ok
20,1800,2200,10345252,ok,698328,ok
20,1800,2300,10728092,over_10gb,717268,ok
20,1800,2400,11056452,over_10gb,734180,ok
20,1800,2500,11384808,over_10gb,750540,ok
20,1900,0,2952000,ok,327068,ok
20,1900,100,3357076,ok,347144,ok
20,1900,200,3703908,ok,364560,ok
20,1900,300,4107968,ok,385072,ok
20,1900,400,4453988,ok,402364,ok
20,1900,500,4800288,ok,419624,ok
20,1900,600,5146616,ok,437124,ok
20,1900,700,5550816,ok,457452,ok
20,1900,800,5896724,ok,474740,ok
20,1900,900,6242936,ok,492156,ok
20,1900,1000,6587096,ok,509624,ok
20,1900,1100,6991352,ok,531196,ok
20,1900,1200,7337412,ok,547932,ok
20,1900,1300,7684112,ok,564608,ok
20,1900,1400,8030624,ok,582972,ok
20,1900,1500,8434780,ok,602888,ok
20,1900,1600,8781036,ok,619864,ok
20,1900,1700,9127696,ok,638024,ok
20,1900,1800,9474092,ok,655012,ok
20,1900,1900,9878324,ok,674972,ok
20,1900,2000,10224724,ok,691876,ok
20,1900,2100,10571112,over_10gb,709852,ok
20,1900,2200,10917412,over_10gb,727072,ok
20,1900,2300,11321288,over_10gb,746960,ok
20,2000,0,3105852,ok,335008,ok
20,2000,100,3532052,ok,356208,ok
20,2000,200,3896696,ok,374336,ok
20,2000,300,4322236,ok,395796,ok
20,2000,400,4686436,ok,414000,ok
20,2000,500,5050912,ok,432200,ok
20,2000,600,5415452,ok,450460,ok
20,2000,700,5840608,ok,472000,ok
20,2000,800,6205120,ok,490156,ok
20,2000,900,6569448,ok,508536,ok
20,2000,1000,6931668,ok,526808,ok
20,2000,1100,7357308,ok,550400,ok
20,2000,1200,7722104,ok,567220,ok
20,2000,1300,8086416,ok,584964,ok
20,2000,1400,8450892,ok,604204,ok
20,2000,1500,8876392,ok,625032,ok
20,2000,1600,9240984,ok,642984,ok
20,2000,1700,9606032,ok,662064,ok
20,2000,1800,9970476,ok,679968,ok
20,2000,1900,10395584,ok,701020,ok
20,2000,2000,10760400,over_10gb,718860,ok
20,2000,2100,11124864,over_10gb,737848,ok
20,2000,2200,11489696,over_10gb,755804,ok
20,2100,0,3259452,ok,351624,ok
20,2100,100,3707028,ok,373788,ok
20,2100,200,4090224,ok,393072,ok
20,2100,300,4536636,ok,415600,ok
20,2100,400,4918888,ok,434308,ok
20,2100,500,5301792,ok,453376,ok
20,2100,600,5684344,ok,472880,ok
20,2100,700,6131040,ok,495024,ok
20,2100,800,6513472,ok,514072,ok
20,2100,900,6895760,ok,533120,ok
20,2100,1000,7276628,ok,552432,ok
20,2100,1100,7723384,ok,577456,ok
20,2100,1200,8106484,ok,595208,ok
20,2100,1300,8488996,ok,613396,ok
20,2100,1400,8871964,ok,634140,ok
20,2100,1500,9318452,ok,655692,ok
20,2100,1600,9701164,ok,674092,ok
20,2100,1700,10084112,ok,694840,ok
20,2100,1800,10466828,ok,712988,ok
20,2100,1900,10913332,over_10gb,734776,ok
20,2100,2000,11296208,over_10gb,753024,ok
20,2100,2100,11678952,over_10gb,773504,ok
20,2200,0,3511744,ok,527984,ok
20,2200,100,3971476,ok,551200,ok
20,2200,200,4365040,ok,571296,ok
20,2200,300,4823716,ok,594768,ok
20,2200,400,5216520,ok,614732,ok
20,2200,500,5609696,ok,634580,ok
20,2200,600,6003060,ok,654932,ok
20,2200,700,6461664,ok,678272,ok
20,2200,800,6854844,ok,698240,ok
20,2200,900,7247768,ok,718212,ok
20,2200,1000,7639128,ok,738344,ok
20,2200,1100,8098124,ok,764524,ok
20,2200,1200,8491512,ok,783196,ok
20,2200,1300,8891264,ok,802052,ok
20,2200,1400,9292580,ok,823992,ok
20,2200,1500,9760600,ok,846596,ok
20,2200,1600,10161252,ok,865728,ok
20,2200,1700,10562176,over_10gb,887316,ok
20,2200,1800,10963068,over_10gb,906520,ok
20,2200,1900,11431012,over_10gb,929196,ok
20,2300,0,3567260,ok,535636,ok
20,2300,100,4056832,ok,560052,ok
20,2300,200,4476412,ok,580852,ok
20,2300,300,4965284,ok,605552,ok
20,2300,400,5384316,ok,626360,ok
20,2300,500,5803128,ok,647260,ok
20,2300,600,6222408,ok,668324,ok
20,2300,700,6711068,ok,692816,ok
20,2300,800,7129940,ok,713708,ok
20,2300,900,7549272,ok,734596,ok
20,2300,1000,7966564,ok,755740,ok
20,2300,1100,8455524,ok,782880,ok
20,2300,1200,8874784,ok,802488,ok
20,2300,1300,9293988,ok,822132,ok
20,2300,1400,9712936,ok,844956,ok
20,2300,1500,10202328,ok,868792,ok
20,2300,1600,10621016,over_10gb,888900,ok
20,2300,1700,11040424,over_10gb,911352,ok
20,2300,1800,11459748,over_10gb,931460,ok
20,2400,0,3721116,ok,543168,ok
20,2400,100,4232012,ok,568728,ok
20,2400,200,4669292,ok,590584,ok
20,2400,300,5179664,ok,616328,ok
20,2400,400,5616640,ok,637960,ok
20,2400,500,6054008,ok,659816,ok
20,2400,600,6491340,ok,681828,ok
20,2400,700,7001472,ok,707364,ok
20,2400,800,7438544,ok,729140,ok
20,2400,900,7875600,ok,750880,ok
20,2400,1000,8311468,ok,772740,ok
20,2400,1100,8821868,ok,801252,ok
20,2400,1200,9259060,ok,821772,ok
20,2400,1300,9696548,ok,842468,ok
20,2400,1400,10133584,ok,866236,ok
20,2400,1500,10643972,over_10gb,890948,ok
20,2400,1600,11081236,over_10gb,911892,ok
20,2400,1700,11518812,over_10gb,935384,ok
20,2500,0,3874844,ok,550948,ok
20,2500,100,4406856,ok,577508,ok
20,2500,200,4862520,ok,600236,ok
20,2500,300,5394164,ok,627048,ok
20,2500,400,5849340,ok,649644,ok
20,2500,500,6304764,ok,672368,ok
20,2500,600,6760100,ok,695296,ok
20,2500,700,7291648,ok,721908,ok
20,2500,800,7747024,ok,744512,ok
20,2500,900,8202332,ok,767360,ok
20,2500,1000,8656188,ok,790344,ok
20,2500,1100,9187948,ok,819616,ok
20,2500,1200,9643556,ok,840936,ok
20,2500,1300,10098788,ok,862676,ok
20,2500,1400,10554532,over_10gb,887360,ok
20,2500,1500,11086036,over_10gb,913184,ok
20,2500,1600,11541348,over_10gb,935136,ok
20,2600,0,4028832,ok,558604,ok
20,2600,100,4581964,ok,586232,ok
20,2600,200,5055992,ok,609824,ok
20,2600,300,5608436,ok,637668,ok
20,2600,400,6081920,ok,661280,ok
20,2600,500,6555180,ok,684924,ok
20,2600,600,7029192,ok,708828,ok
20,2600,700,7581956,ok,736452,ok
20,2600,800,8055296,ok,760100,ok
20,2600,900,8528988,ok,783748,ok
20,2600,1000,9001520,ok,807648,ok
20,2600,1100,9553992,ok,837980,ok
20,2600,1200,10027508,ok,860348,ok
20,2600,1300,10501248,over_10gb,882868,ok
20,2600,1400,10975272,over_10gb,908484,ok
20,2600,1500,11527876,over_10gb,935384,ok
20,2700,0,4196244,ok,566256,ok
20,2700,100,4770636,ok,594960,ok
20,2700,200,5262328,ok,619524,ok
20,2700,300,5836404,ok,648480,ok
20,2700,400,6328064,ok,672916,ok
20,2700,500,6819616,ok,697484,ok
20,2700,600,7311948,ok,722296,ok
20,2700,700,7885444,ok,751000,ok
20,2700,800,8377120,ok,775564,ok
20,2700,900,8869208,ok,800132,ok
20,2700,1000,9359920,ok,824944,ok
20,2700,1100,9933548,ok,856228,ok
20,2700,1200,10425512,ok,879592,ok
20,2700,1300,10917072,over_10gb,903088,ok
20,2700,1400,11408680,over_10gb,929608,ok
20,2700,1500,11982296,over_10gb,957584,ok
20,2800,0,4336080,ok,573916,ok
20,2800,100,4931612,ok,603684,ok
20,2800,200,5442172,ok,629172,ok
20,2800,300,6036964,ok,659196,ok
20,2800,400,6546916,ok,684552,ok
20,2800,500,7057016,ok,710036,ok
20,2800,600,7567052,ok,735648,ok
20,2800,700,8162180,ok,765504,ok
20,2800,800,8672080,ok,791028,ok
20,2800,900,9181912,ok,816512,ok
20,2800,1000,9691032,ok,842252,ok
20,2800,1100,10286312,ok,874728,ok
20,2800,1200,10796216,over_10gb,898928,ok
20,2800,1300,11306532,over_10gb,923300,ok
20,2800,1400,11816484,over_10gb,950732,ok
20,2900,0,4490016,ok,581568,ok
20,2900,100,5106764,ok,612412,ok
20,2900,200,5635324,ok,638736,ok
20,2900,300,6251376,ok,669912,ok
20,2900,400,6779400,ok,696188,ok
20,2900,500,7307640,ok,722592,ok
20,2900,600,7835976,ok,749244,ok
20,2900,700,8452164,ok,779996,ok
20,2900,800,8980560,ok,806496,ok
20,2900,900,9508568,ok,832892,ok
20,2900,1000,10035916,ok,859552,ok
20,2900,1100,10652348,over_10gb,893032,ok
20,2900,1200,11180556,over_10gb,917992,ok
20,2900,1300,11708708,over_10gb,943392,ok
20,3000,0,4644128,ok,589224,ok
20,3000,100,5281864,ok,621144,ok
20,3000,200,5828120,ok,648460,ok
20,3000,300,6465612,ok,680628,ok
20,3000,400,7012352,ok,707824,ok
20,3000,500,7558524,ok,735168,ok
20,3000,600,8104852,ok,762724,ok
20,3000,700,8742400,ok,794636,ok
20,3000,800,9288600,ok,821960,ok
20,3000,900,9835048,ok,849276,ok
20,3000,1000,10381104,ok,876856,ok
20,3000,1100,11018232,over_10gb,911444,ok
20,3000,1200,11564584,over_10gb,937504,ok
20,3000,1300,12111264,over_10gb,963712,ok
20,3100,0,4797856,ok,596764,ok
20,3100,100,5456844,ok,629744,ok
20,3100,200,6021368,ok,658112,ok
20,3100,300,6680024,ok,691224,ok
20,3100,400,7244672,ok,719376,ok
20,3100,500,7809048,ok,747700,ok
20,3100,600,8373704,ok,776196,ok
20,3100,700,9032580,ok,809180,ok
20,3100,800,9597136,ok,837424,ok
20,3100,900,10161756,ok,865660,ok
20,3100,1000,10725680,over_10gb,894152,ok
20,3100,1100,11384372,over_10gb,929824,ok
20,3100,1200,11949096,over_10gb,956792,ok
20,3200,0,4951712,ok,604532,ok
20,3200,100,5631692,ok,638484,ok
20,3200,200,6214652,ok,667656,ok
20,3200,300,6894416,ok,702072,ok
20,3200,400,7477096,ok,731096,ok
20,3200,500,8060028,ok,760180,ok
20,3200,600,8642892,ok,789668,ok
20,3200,700,9322780,ok,823652,ok
20,3200,800,9905612,ok,852888,ok
20,3200,900,10488284,over_10gb,882000,ok
20,3200,1000,11070632,over_10gb,911460,ok
20,3200,1100,11750816,over_10gb,948184,ok
20,3300,0,5105568,ok,612192,ok
20,3300,100,5806536,ok,647324,ok
20,3300,200,6407704,ok,677400,ok
20,3300,300,7108788,ok,712784,ok
20,3300,400,7709952,ok,742712,ok
20,3300,500,8310904,ok,772812,ok
20,3300,600,8911816,ok,803108,ok
20,3300,700,9613060,ok,838272,ok
20,3300,800,10213968,ok,868352,ok
20,3300,900,10814716,over_10gb,898432,ok
20,3300,1000,11415600,over_10gb,928732,ok
20,3300,1100,12116844,over_10gb,966548,ok
20,3400,0,5259552,ok,619848,ok
20,3400,100,5981768,ok,656048,ok
20,3400,200,6600696,ok,687048,ok
20,3400,300,7322968,ok,723504,ok
20,3400,400,7942400,ok,754368,ok
20,3400,500,8561392,ok,785372,ok
20,3400,600,9180744,ok,816564,ok
20,3400,700,9903104,ok,852692,ok
20,3400,800,10521936,over_10gb,883816,ok
20,3400,900,11141592,over_10gb,914816,ok
20,3400,1000,11760316,over_10gb,946064,ok
20,3500,0,5433120,ok,627456,ok
20,3500,100,6177432,ok,664652,ok
20,3500,200,6811640,ok,696628,ok
20,3500,300,7556720,ok,734220,ok
20,3500,400,8194560,ok,766004,ok
20,3500,500,8832856,ok,797928,ok
20,3500,600,9468460,ok,829836,ok
20,3500,700,10211356,ok,867364,ok
20,3500,800,10849484,over_10gb,899264,ok
20,3500,900,11488856,over_10gb,931200,ok
20,3500,1000,12127280,over_10gb,963364,ok
20,3600,0,5586720,ok,635160,ok
20,3600,100,6352716,ok,673504,ok
20,3600,200,7004924,ok,706336,ok
20,3600,300,7770992,ok,744892,ok
20,3600,400,8426744,ok,777644,ok
20,3600,500,9083512,ok,810480,ok
20,3600,600,9737548,ok,843568,ok
20,3600,700,10502016,over_10gb,881912,ok
20,3600,800,11157812,over_10gb,914664,ok
20,3600,900,11815512,over_10gb,947492,ok
20,3700,0,5740572,ok,642808,ok
20,3700,100,6527692,ok,682232,ok
20,3700,200,7198124,ok,715856,ok
20,3700,300,7985396,ok,755604,ok
20,3700,400,8659708,ok,789156,ok
20,3700,500,9334268,ok,823036,ok
20,3700,600,10006600,ok,857040,ok
20,3700,700,10792028,over_10gb,896328,ok
20,3700,800,11466316,over_10gb,930216,ok
20,3700,900,12142020,over_10gb,963968,ok
20,3800,0,5894428,ok,650468,ok
20,3800,100,6702412,ok,690840,ok
20,3800,200,7391356,ok,725632,ok
20,3800,300,8199920,ok,766372,ok
20,3800,400,8892156,ok,800920,ok
20,3800,500,9585148,ok,835588,ok
20,3800,600,10275532,ok,870420,ok
20,3800,700,11082500,over_10gb,911004,ok
20,3800,800,11774924,over_10gb,945592,ok
20,3800,900,12468572,over_10gb,980296,ok
20,3900,0,6048156,ok,658120,ok
20,3900,100,6877516,ok,699560,ok
20,3900,200,7584764,ok,735192,ok
20,3900,300,8414448,ok,777072,ok
20,3900,400,9124864,ok,812424,ok
20,3900,500,9835772,ok,848032,ok
20,3900,600,10544424,over_10gb,883988,ok
20,3900,700,11372800,over_10gb,925552,ok
20,3900,800,12083016,over_10gb,961144,ok
20,4000,0,6202016,ok,665828,ok
20,4000,100,7052620,ok,708412,ok
20,4000,200,7777784,ok,744928,ok
20,4000,300,8628724,ok,787704,ok
20,4000,400,9357232,ok,824188,ok
20,4000,500,10086652,ok,860580,ok
20,4000,600,10813428,over_10gb,897460,ok
20,4000,700,11662688,over_10gb,940096,ok
20,4000,800,12391628,over_10gb,976608,ok
20,4100,0,6355624,ok,682424,ok
20,4100,100,7227720,ok,726000,ok
20,4100,200,7971192,ok,763032,ok
20,4100,300,8842992,ok,806796,ok
20,4100,400,9590140,ok,843968,ok
20,4100,500,10337152,ok,881116,ok
20,4100,600,11082696,over_10gb,918712,ok
20,4100,700,11953024,over_10gb,962256,ok
20,4100,800,12699860,over_10gb,999404,ok
20,4200,0,6509600,ok,699060,ok
20,4200,100,7402312,ok,743376,ok
20,4200,200,8164476,ok,781508,ok
20,4200,300,9057612,ok,826404,ok
20,4200,400,9822848,ok,864464,ok
20,4200,500,10588280,over_10gb,902456,ok
20,4200,600,11351384,over_10gb,941132,ok
20,4200,700,12243460,over_10gb,985628,ok
20,4300,0,6663328,ok,715420,ok
20,4300,100,7577548,ok,761004,ok
20,4300,200,8357880,ok,799816,ok
20,4300,300,9272052,ok,846080,ok
20,4300,400,10055296,ok,884936,ok
20,4300,500,10838908,over_10gb,924060,ok
20,4300,600,11620556,over_10gb,963564,ok
20,4300,700,12533764,over_10gb,1009008,ok
20,4400,0,7020960,ok,1052292,ok
20,4400,100,7939276,ok,1098932,ok
20,4400,200,8723196,ok,1138844,ok
20,4400,300,9641584,ok,1185884,ok
20,4400,400,10428416,ok,1225608,ok
20,4400,500,11215608,over_10gb,1265608,ok
20,4400,600,12000800,over_10gb,1306000,ok
20,4400,700,12918020,over_10gb,1352640,ok
20,4500,0,7020960,ok,1059940,ok
20,4500,100,7939276,ok,1107664,ok
20,4500,200,8744280,ok,1148492,ok
20,4500,300,9700932,ok,1196596,ok
20,4500,400,10520652,over_10gb,1237396,ok
20,4500,500,11340480,over_10gb,1278260,ok
20,4500,600,12158796,over_10gb,1319600,ok
20,4600,0,7124676,ok,1067600,ok
20,4600,100,8102456,ok,1116336,ok
20,4600,200,8937560,ok,1157952,ok
20,4600,300,9915328,ok,1207320,ok
20,4600,400,10752804,over_10gb,1249064,ok
20,4600,500,11591368,over_10gb,1290684,ok
20,4600,600,12427352,over_10gb,1333076,ok
20,4700,0,7278532,ok,1075256,ok
20,4700,100,8277196,ok,1125120,ok
20,4700,200,9130820,ok,1167648,ok
