branch,loops,padding_size,existing_memory_kb,existing_status,new_memory_kb,new_status
10,2500,2500,7840928,ok,6976472,ok
10,2500,2600,8066984,ok,7177744,ok
10,2500,2700,8330536,ok,7412520,ok
10,2500,2800,8556488,ok,7613740,ok
10,2500,2900,8782592,ok,7815036,ok
10,2500,3000,9008516,ok,8016616,ok
10,2500,3100,9272424,ok,8251304,ok
10,2500,3200,9498396,ok,8452460,ok
10,2500,3300,9724040,ok,8654056,ok
10,2500,3400,9950296,ok,8855268,ok
10,2500,3500,10214060,ok,9089984,ok
10,2500,3600,10440172,ok,9291368,ok
10,2500,3700,10666172,over_10gb,9492524,ok
10,2500,3800,10892044,over_10gb,9694052,ok
10,2500,3900,11155888,over_10gb,9928708,ok
10,2600,0,2002496,ok,1767268,ok
10,2600,100,2277188,ok,2010084,ok
10,2600,200,2512204,ok,2218212,ok
10,2600,300,2786228,ok,2460900,ok
10,2600,400,3021088,ok,2669036,ok
10,2600,500,3256112,ok,2877164,ok
10,2600,600,3491424,ok,3085292,ok
10,2600,700,3765408,ok,3328104,ok
10,2600,800,4000700,ok,3536232,ok
10,2600,900,4234688,ok,3744356,ok
10,2600,1000,4469524,ok,3952488,ok
10,2600,1100,4744248,ok,4195172,ok
10,2600,1200,4979176,ok,4403304,ok
10,2600,1300,5214136,ok,4611428,ok
10,2600,1400,5449368,ok,4819556,ok
10,2600,1500,5723728,ok,5062232,ok
10,2600,1600,5958816,ok,5270508,ok
10,2600,1700,6193796,ok,5478632,ok
10,2600,1800,6428848,ok,5686764,ok
10,2600,1900,6703200,ok,5929200,ok
10,2600,2000,6937632,ok,6137236,ok
10,2600,2100,7173012,ok,6345520,ok
10,2600,2200,7407828,ok,6553628,ok
10,2600,2300,7682304,ok,6796648,ok
10,2600,2400,7917276,ok,7004776,ok
10,2600,2500,8152528,ok,7212708,ok
10,2600,2600,8387752,ok,7421028,ok
10,2600,2700,8661456,ok,7663716,ok
10,2600,2800,8896972,ok,7871708,ok
10,2600,2900,9131772,ok,8079812,ok
10,2600,3000,9367016,ok,8288108,ok
10,2600,3100,9641060,ok,8530924,ok
10,2600,3200,9875976,ok,8739008,ok
10,2600,3300,10110972,ok,8947180,ok
10,2600,3400,10346112,ok,9154928,ok
10,2600,3500,10620272,over_10gb,9397992,ok
10,2600,3600,10855208,over_10gb,9606120,ok
10,2600,3700,11090260,over_10gb,9814244,ok
10,2700,0,2078716,ok,1824228,ok
10,2700,100,2363712,ok,2074856,ok
10,2700,200,2607692,ok,2289764,ok
10,2700,300,2892516,ok,2540172,ok
10,2700,400,3136292,ok,2755180,ok
10,2700,500,3380404,ok,2970092,ok
10,2700,600,3624668,ok,3184876,ok
10,2700,700,3909116,ok,3435496,ok
10,2700,800,4153400,ok,3650172,ok
10,2700,900,4396696,ok,3864996,ok
10,2700,1000,4640240,ok,4079976,ok
10,2700,1100,4925500,ok,4330728,ok
10,2700,1200,5169600,ok,4545512,ok
10,2700,1300,5413252,ok,4760296,ok
10,2700,1400,5657500,ok,4975052,ok
10,2700,1500,5942476,ok,5225604,ok
10,2700,1600,6186428,ok,5440616,ok
10,2700,1700,6430344,ok,5655268,ok
10,2700,1800,6674400,ok,5870312,ok
10,2700,1900,6959128,ok,6120568,ok
10,2700,2000,7203244,ok,6335844,ok
10,2700,2100,7447444,ok,6550500,ok
10,2700,2200,7691260,ok,6765540,ok
10,2700,2300,7976096,ok,7016164,ok
10,2700,2400,8219992,ok,7230952,ok
10,2700,2500,8464208,ok,7445864,ok
10,2700,2600,8708352,ok,7660360,ok
10,2700,2700,8992896,ok,7911272,ok
10,2700,2800,9237072,ok,8126184,ok
10,2700,2900,9481084,ok,8340772,ok
10,2700,3000,9725164,ok,8555712,ok
10,2700,3100,10009704,ok,8806308,ok
10,2700,3200,10253616,ok,9021064,ok
10,2700,3300,10497664,over_10gb,9236076,ok
10,2700,3400,10741760,over_10gb,9450984,ok
10,2700,3500,11026460,over_10gb,9701364,ok
10,2800,0,2154704,ok,1880416,ok
10,2800,100,2450372,ok,2138856,ok
10,2800,200,2703436,ok,2360296,ok
10,2800,300,2998628,ok,2618596,ok
10,2800,400,3251492,ok,2840172,ok
10,2800,500,3504544,ok,3061408,ok
10,2800,600,3757788,ok,3283048,ok
10,2800,700,4052856,ok,3541300,ok
10,2800,800,4305848,ok,3762916,ok
10,2800,900,4558484,ok,3984356,ok
10,2800,1000,4811248,ok,4205796,ok
10,2800,1100,5106620,ok,4464228,ok
10,2800,1200,5359684,ok,4685668,ok
10,2800,1300,5612600,ok,4907108,ok
10,2800,1400,5865752,ok,5128680,ok
10,2800,1500,6161228,ok,5386812,ok
10,2800,1600,6414024,ok,5608428,ok
10,2800,1700,6666928,ok,5829764,ok
10,2800,1800,6920244,ok,6051432,ok
10,2800,1900,7215460,ok,6309736,ok
10,2800,2000,7468340,ok,6531304,ok
10,2800,2100,7721744,ok,6752740,ok
10,2800,2200,7974700,ok,6974184,ok
10,2800,2300,8269824,ok,7232612,ok
10,2800,2400,8522964,ok,7454052,ok
10,2800,2500,8775652,ok,7675492,ok
10,2800,2600,9028840,ok,7896692,ok
10,2800,2700,9323968,ok,8155200,ok
10,2800,2800,9576964,ok,8376804,ok
10,2800,2900,9830148,ok,8598248,ok
10,2800,3000,10082988,ok,8819820,ok
10,2800,3100,10378468,ok,9078120,ok
10,2800,3200,10631132,over_10gb,9299564,ok
10,2800,3300,10884480,over_10gb,9520932,ok
10,2800,3400,11137380,over_10gb,9742424,ok
10,2900,0,2231124,ok,1935844,ok
10,2900,100,2537024,ok,2201832,ok
10,2900,200,2798712,ok,2429796,ok
10,2900,300,3104520,ok,2695784,ok
10,2900,400,3366464,ok,2923880,ok
10,2900,500,3628708,ok,3151852,ok
10,2900,600,3890596,ok,3379688,ok
10,2900,700,4196368,ok,3645604,ok
10,2900,800,4458556,ok,3873892,ok
10,2900,900,4719840,ok,4101860,ok
10,2900,1000,4981996,ok,4329588,ok
10,2900,1100,5287612,ok,4595812,ok
10,2900,1200,5549888,ok,4823708,ok
10,2900,1300,5811892,ok,5051704,ok
10,2900,1400,6073760,ok,5279844,ok
10,2900,1500,6379476,ok,5545564,ok
10,2900,1600,6641824,ok,5773932,ok
10,2900,1700,6903716,ok,6001900,ok
10,2900,1800,7165748,ok,6229868,ok
10,2900,1900,7471712,ok,6495712,ok
10,2900,2000,7733648,ok,6723920,ok
10,2900,2100,7995584,ok,6951908,ok
10,2900,2200,8257836,ok,7179880,ok
10,2900,2300,8563584,ok,7445612,ok
10,2900,2400,8825556,ok,7673912,ok
10,2900,2500,9087532,ok,7901696,ok
10,2900,2600,9349668,ok,8129588,ok
10,2900,2700,9655364,ok,8395752,ok
10,2900,2800,9917388,ok,8623976,ok
10,2900,2900,10179452,ok,8851712,ok
10,2900,3000,10441148,ok,9079676,ok
10,2900,3100,10747236,over_10gb,9345896,ok
10,2900,3200,11008992,over_10gb,9573996,ok
10,2900,3300,11271292,over_10gb,9801624,ok
10,3000,0,2307280,ok,1990368,ok
10,3000,100,2623472,ok,2263908,ok
10,3000,200,2894668,ok,2498280,ok
10,3000,300,3210980,ok,2771812,ok
10,3000,400,3481760,ok,3006316,ok
10,3000,500,3752996,ok,3240812,ok
10,3000,600,4024032,ok,3474960,ok
10,3000,700,4340220,ok,3748388,ok
10,3000,800,4611120,ok,3983208,ok
10,3000,900,4881812,ok,4217572,ok
10,3000,1000,5152624,ok,4451856,ok
10,3000,1100,5469112,ok,4725604,ok
10,3000,1200,5740224,ok,4959804,ok
10,3000,1300,6011060,ok,5194468,ok
10,3000,1400,6282264,ok,5428816,ok
10,3000,1500,6598480,ok,5702376,ok
10,3000,1600,6869536,ok,5936872,ok
10,3000,1700,7140616,ok,6171372,ok
10,3000,1800,7411632,ok,6405740,ok
10,3000,1900,7727968,ok,6679276,ok
10,3000,2000,7998768,ok,6913536,ok
10,3000,2100,8269972,ok,7148132,ok
10,3000,2200,8540968,ok,7382628,ok
10,3000,2300,8857084,ok,7656168,ok
10,3000,2400,9128272,ok,7890660,ok
10,3000,2500,9399380,ok,8124808,ok
10,3000,2600,9670264,ok,8359524,ok
10,3000,2700,9986500,ok,8633064,ok
10,3000,2800,10257744,ok,8867432,ok
10,3000,2900,10528636,over_10gb,9101932,ok
10,3000,3000,10799720,over_10gb,9336108,ok
10,3000,3100,11115752,over_10gb,9609832,ok
10,3100,0,2383568,ok,2044132,ok
10,3100,100,2710196,ok,2324928,ok
10,3100,200,2989956,ok,2565864,ok
10,3100,300,3316968,ok,2846824,ok
10,3100,400,3596836,ok,3087596,ok
10,3100,500,3877156,ok,3328360,ok
10,3100,600,4157004,ok,3569132,ok
10,3100,700,4483708,ok,3850084,ok
10,3100,800,4763964,ok,4090856,ok
10,3100,900,5043376,ok,4331620,ok
10,3100,1000,5323376,ok,4572516,ok
10,3100,1100,5650176,ok,4853348,ok
10,3100,1200,5930436,ok,5094024,ok
10,3100,1300,6210232,ok,5335016,ok
10,3100,1400,6490032,ok,5575644,ok
10,3100,1500,6817232,ok,5856620,ok
10,3100,1600,7097372,ok,6097516,ok
10,3100,1700,7377160,ok,6338284,ok
10,3100,1800,7657396,ok,6578856,ok
10,3100,1900,7984100,ok,6860012,ok
10,3100,2000,8264112,ok,7100776,ok
10,3100,2100,8544148,ok,7341540,ok
10,3100,2200,8823836,ok,7582440,ok
10,3100,2300,9150976,ok,7863272,ok
10,3100,2400,9430996,ok,8103912,ok
10,3100,2500,9710932,ok,8344936,ok
10,3100,2600,9991204,ok,8585704,ok
10,3100,2700,10317424,ok,8866660,ok
10,3100,2800,10597840,over_10gb,9107432,ok
10,3100,2900,10877820,over_10gb,9348204,ok
10,3100,3000,11157736,over_10gb,9588972,ok
10,3200,0,2459472,ok,2097120,ok
10,3200,100,2796612,ok,2385124,ok
10,3200,200,3085900,ok,2632424,ok
10,3200,300,3422928,ok,2920552,ok
10,3200,400,3711796,ok,3167592,ok
10,3200,500,4001188,ok,3414636,ok
10,3200,600,4290224,ok,3661672,ok
10,3200,700,4627452,ok,3949924,ok
10,3200,800,4916536,ok,4196780,ok
10,3200,900,5205400,ok,4443788,ok
10,3200,1000,5494124,ok,4691048,ok
10,3200,1100,5831236,ok,4979304,ok
10,3200,1200,6120512,ok,5226344,ok
10,3200,1300,6409284,ok,5473380,ok
10,3200,1400,6698520,ok,5720420,ok
10,3200,1500,7035980,ok,6008684,ok
10,3200,1600,7324928,ok,6255724,ok
10,3200,1700,7613704,ok,6502564,ok
10,3200,1800,7902768,ok,6749800,ok
10,3200,1900,8240220,ok,7037804,ok
10,3200,2000,8529328,ok,7285096,ok
10,3200,2100,8818216,ok,7532136,ok
10,3200,2200,9107500,ok,7779172,ok
10,3200,2300,9444736,ok,8067200,ok
10,3200,2400,9733716,ok,8314472,ok
10,3200,2500,10022612,ok,8561512,ok
10,3200,2600,10311712,ok,8808548,ok
10,3200,2700,10648900,over_10gb,9096548,ok
10,3200,2800,10937932,over_10gb,9343720,ok
10,3200,2900,11226880,over_10gb,9590764,ok
10,3300,0,2535760,ok,2149220,ok
10,3300,100,2883524,ok,2444648,ok
10,3300,200,3181644,ok,2697672,ok
10,3300,300,3529320,ok,2993256,ok
10,3300,400,3827236,ok,3246296,ok
10,3300,500,4125344,ok,3499756,ok
10,3300,600,4423392,ok,3752728,ok
10,3300,700,4771064,ok,4048360,ok
10,3300,800,5068884,ok,4301544,ok
10,3300,900,5366800,ok,4554728,ok
10,3300,1000,5665004,ok,4807908,ok
10,3300,1100,6012732,ok,5103332,ok
10,3300,1200,6310724,ok,5356520,ok
10,3300,1300,6608824,ok,5609572,ok
10,3300,1400,6906904,ok,5862888,ok
10,3300,1500,7254608,ok,6158096,ok
10,3300,1600,7552672,ok,6411500,ok
10,3300,1700,7850632,ok,6664544,ok
10,3300,1800,8148656,ok,6917840,ok
10,3300,1900,8496480,ok,7213288,ok
10,3300,2000,8794544,ok,7466596,ok
10,3300,2100,9092340,ok,7719636,ok
10,3300,2200,9390632,ok,7972968,ok
10,3300,2300,9738156,ok,8268392,ok
10,3300,2400,10036176,ok,8521408,ok
10,3300,2500,10334176,ok,8774548,ok
10,3300,2600,10632012,over_10gb,9027816,ok
10,3300,2700,10979924,over_10gb,9323364,ok
10,3300,2800,11278156,over_10gb,9576552,ok
10,3400,0,2611924,ok,2200672,ok
10,3400,100,2970180,ok,2503140,ok
10,3400,200,3277260,ok,2762340,ok
10,3400,300,3635428,ok,3064656,ok
10,3400,400,3942308,ok,3324140,ok
10,3400,500,4249116,ok,3583216,ok
10,3400,600,4556356,ok,3842668,ok
10,3400,700,4914812,ok,4144944,ok
10,3400,800,5221728,ok,4404272,ok
10,3400,900,5528348,ok,4663656,ok
10,3400,1000,5835500,ok,4922980,ok
10,3400,1100,6193976,ok,5225448,ok
10,3400,1200,6500900,ok,5484444,ok
10,3400,1300,6807860,ok,5743804,ok
10,3400,1400,7115036,ok,6003176,ok
10,3400,1500,7473032,ok,6305492,ok
10,3400,1600,7780252,ok,6564968,ok
10,3400,1700,8087432,ok,6824172,ok
10,3400,1800,8394416,ok,7083356,ok
10,3400,1900,8752336,ok,7385960,ok
10,3400,2000,9059432,ok,7645148,ok
10,3400,2100,9366460,ok,7904312,ok
10,3400,2200,9673500,ok,8163568,ok
10,3400,2300,10031868,ok,8466048,ok
10,3400,2400,10339028,ok,8725480,ok
10,3400,2500,10645844,over_10gb,8984804,ok
10,3400,2600,10953120,over_10gb,9244004,ok
10,3400,2700,11311172,over_10gb,9546252,ok
10,3500,0,2688080,ok,2251232,ok
10,3500,100,3056836,ok,2560612,ok
10,3500,200,3372744,ok,2825832,ok
10,3500,300,3741204,ok,3135336,ok
10,3500,400,4057504,ok,3400556,ok
10,3500,500,4373668,ok,3665528,ok
10,3500,600,4689552,ok,3930988,ok
10,3500,700,5058300,ok,4240488,ok
10,3500,800,5374524,ok,4505700,ok
10,3500,900,5690372,ok,4770916,ok
10,3500,1000,6006256,ok,5035988,ok
10,3500,1100,6375228,ok,5345316,ok
10,3500,1200,6691060,ok,5610852,ok
10,3500,1300,7006860,ok,5876072,ok
10,3500,1400,7323164,ok,6141128,ok
10,3500,1500,7691748,ok,6450796,ok
10,3500,1600,8007968,ok,6715764,ok
10,3500,1700,8323904,ok,6981092,ok
10,3500,1800,8639932,ok,7246444,ok
10,3500,1900,9008996,ok,7555948,ok
10,3500,2000,9324848,ok,7820840,ok
10,3500,2100,9640976,ok,8086120,ok
10,3500,2200,9956756,ok,8351592,ok
10,3500,2300,10325504,ok,8660964,ok
10,3500,2400,10641548,over_10gb,8926308,ok
10,3500,2500,10957648,over_10gb,9191164,ok
10,3500,2600,11273892,over_10gb,9456744,ok
10,3600,0,2764112,ok,2301028,ok
10,3600,100,3143364,ok,2617144,ok
10,3600,200,3468236,ok,2888424,ok
10,3600,300,3847652,ok,3204496,ok
10,3600,400,4172580,ok,3475816,ok
10,3600,500,4497700,ok,3746924,ok
10,3600,600,4822752,ok,4018024,ok
10,3600,700,5201912,ok,4334312,ok
10,3600,800,5526972,ok,4605416,ok
10,3600,900,5852052,ok,4876520,ok
10,3600,1000,6177008,ok,5147624,ok
10,3600,1100,6556216,ok,5463708,ok
10,3600,1200,6881348,ok,5734820,ok
10,3600,1300,7206196,ok,6005864,ok
10,3600,1400,7531420,ok,6277220,ok
10,3600,1500,7910388,ok,6593516,ok
10,3600,1600,8235420,ok,6864620,ok
10,3600,1700,8560772,ok,7135720,ok
10,3600,1800,8885492,ok,7406828,ok
10,3600,1900,9264996,ok,7723112,ok
10,3600,2000,9589936,ok,7993960,ok
10,3600,2100,9915028,ok,8265320,ok
10,3600,2200,10240040,ok,8536220,ok
10,3600,2300,10619264,over_10gb,8852708,ok
10,3600,2400,10944340,over_10gb,9123684,ok
10,3600,2500,11269200,over_10gb,9394920,ok
10,3700,0,2850644,ok,2349920,ok
10,3700,100,3240516,ok,2672996,ok
10,3700,200,3574092,ok,2949864,ok
10,3700,300,3963488,ok,3272936,ok
10,3700,400,4297636,ok,3549804,ok
10,3700,500,4631844,ok,3826668,ok
10,3700,600,4964960,ok,4103528,ok
10,3700,700,5354876,ok,4426600,ok
10,3700,800,5689404,ok,4703460,ok
10,3700,900,6024728,ok,4980328,ok
10,3700,1000,6358552,ok,5257192,ok
10,3700,1100,6747964,ok,5580020,ok
10,3700,1200,7082560,ok,5857124,ok
10,3700,1300,7415988,ok,6133992,ok
10,3700,1400,7750680,ok,6410984,ok
10,3700,1500,8140108,ok,6733932,ok
10,3700,1600,8474012,ok,7010640,ok
10,3700,1700,8808196,ok,7287788,ok
10,3700,1800,9141940,ok,7564652,ok
10,3700,1900,9531748,ok,7887440,ok
10,3700,2000,9865212,ok,8164584,ok
10,3700,2100,10199456,ok,8441444,ok
10,3700,2200,10533804,over_10gb,8718308,ok
10,3700,2300,10922800,over_10gb,9041380,ok
10,3700,2400,11257068,over_10gb,9318116,ok
10,3800,0,2926544,ok,2398052,ok
10,3800,100,3327172,ok,2727784,ok
10,3800,200,3669836,ok,3010280,ok
10,3800,300,4069604,ok,3340004,ok
10,3800,400,4412704,ok,3622504,ok
10,3800,500,4756132,ok,3905132,ok
10,3800,600,5098204,ok,4187568,ok
10,3800,700,5498748,ok,4517196,ok
10,3800,800,5842108,ok,4799976,ok
10,3800,900,6186264,ok,5082468,ok
10,3800,1000,6529388,ok,5365096,ok
10,3800,1100,6929212,ok,5694692,ok
10,3800,1200,7272644,ok,5977320,ok
10,3800,1300,7615028,ok,6259816,ok
10,3800,1400,7958680,ok,6542220,ok
10,3800,1500,8358380,ok,6872172,ok
10,3800,1600,8701600,ok,7154668,ok
10,3800,1700,9044612,ok,7437288,ok
10,3800,1800,9387440,ok,7719788,ok
10,3800,1900,9787548,ok,8049256,ok
10,3800,2000,10130604,ok,8331800,ok
10,3800,2100,10473732,ok,8614628,ok
10,3800,2200,10816936,over_10gb,8897252,ok
10,3800,2300,11216456,over_10gb,9226856,ok
10,3800,2400,11560020,over_10gb,9509476,ok
10,3900,0,3002528,ok,2445408,ok
10,3900,100,3413696,ok,2781416,ok
10,3900,200,3765448,ok,3069668,ok
10,3900,300,4175848,ok,3405924,ok
10,3900,400,4527908,ok,3694188,ok
10,3900,500,4880164,ok,3982312,ok
10,3900,600,5231456,ok,4270444,ok
10,3900,700,5642208,ok,4606568,ok
10,3900,800,5994684,ok,4894824,ok
10,3900,900,6347928,ok,5182804,ok
10,3900,1000,6700140,ok,5471076,ok
10,3900,1100,7110072,ok,5807336,ok
10,3900,1200,7462724,ok,6095460,ok
10,3900,1300,7814452,ok,6383592,ok
10,3900,1400,8166812,ok,6671716,ok
10,3900,1500,8577360,ok,7007980,ok
10,3900,1600,8929312,ok,7296108,ok
10,3900,1700,9281404,ok,7584236,ok
10,3900,1800,9632928,ok,7872492,ok
10,3900,1900,10043876,ok,8208416,ok
10,3900,2000,10395820,ok,8496744,ok
10,3900,2100,10748052,over_10gb,8785000,ok
10,3900,2200,11100200,over_10gb,9072928,ok
10,3900,2300,11510400,over_10gb,9409080,ok
10,4000,0,3078992,ok,2492000,ok
10,4000,100,3500608,ok,2834536,ok
10,4000,200,3861068,ok,3128040,ok
10,4000,300,4282088,ok,3470820,ok
10,4000,400,4642928,ok,3764460,ok
10,4000,500,5004064,ok,4058092,ok
10,4000,600,5364448,ok,4351852,ok
10,4000,700,5785916,ok,4694372,ok
10,4000,800,6147368,ok,4987836,ok
10,4000,900,6509592,ok,5281476,ok
10,4000,1000,6870768,ok,5575400,ok
10,4000,1100,7291324,ok,5917928,ok
10,4000,1200,7652676,ok,6211556,ok
10,4000,1300,8013476,ok,6505112,ok
10,4000,1400,8374936,ok,6798800,ok
10,4000,1500,8795980,ok,7141484,ok
10,4000,1600,9157024,ok,7435116,ok
10,4000,1700,9517900,ok,7728872,ok
10,4000,1800,9878836,ok,8022504,ok
10,4000,1900,10299932,ok,8364804,ok
10,4000,2000,10660784,over_10gb,8658664,ok
10,4000,2100,11022016,over_10gb,8952420,ok
10,4000,2200,11383348,over_10gb,9246052,ok
10,4100,0,3155088,ok,2537696,ok
10,4100,100,3587136,ok,2886632,ok
10,4100,200,3956520,ok,3185636,ok
10,4100,300,4388200,ok,3534568,ok
10,4100,400,4758304,ok,3833580,ok
10,4100,500,5128484,ok,4132712,ok
10,4100,600,5497696,ok,4431724,ok
10,4100,700,5929852,ok,4780644,ok
10,4100,800,6300092,ok,5079656,ok
10,4100,900,6671252,ok,5378580,ok
10,4100,1000,7041264,ok,5677796,ok
10,4100,1100,7472572,ok,6026724,ok
10,4100,1200,7843012,ok,6325736,ok
10,4100,1300,8212364,ok,6624868,ok
10,4100,1400,8583196,ok,6923704,ok
10,4100,1500,9014608,ok,7272592,ok
10,4100,1600,9384736,ok,7571816,ok
10,4100,1700,9754628,ok,7870828,ok
10,4100,1800,10124592,ok,8169960,ok
10,4100,1900,10556124,over_10gb,8518760,ok
10,4100,2000,10925868,over_10gb,8817712,ok
10,4100,2100,11296276,over_10gb,9116904,ok
10,4200,0,3231188,ok,2582628,ok
10,4200,100,3673792,ok,2937828,ok
10,4200,200,4052428,ok,3242088,ok
10,4200,300,4494308,ok,3596992,ok
10,4200,400,4873380,ok,3901548,ok
10,4200,500,5252644,ok,4205928,ok
10,4200,600,5630816,ok,4510316,ok
10,4200,700,6073280,ok,4865380,ok
10,4200,800,6452796,ok,5169768,ok
10,4200,900,6832660,ok,5474148,ok
10,4200,1000,7211888,ok,5778408,ok
10,4200,1100,7653688,ok,6133260,ok
10,4200,1200,8032964,ok,6437864,ok
10,4200,1300,8411832,ok,6742244,ok
10,4200,1400,8791068,ok,7046476,ok
10,4200,1500,9233104,ok,7401508,ok
10,4200,1600,9612192,ok,7706092,ok
10,4200,1700,9991104,ok,8010476,ok
10,4200,1800,10370100,ok,8314732,ok
10,4200,1900,10812260,over_10gb,8669724,ok
10,4200,2000,11191216,over_10gb,8974184,ok
10,4200,2100,11570448,over_10gb,9278388,ok
10,4300,0,3307344,ok,2626784,ok
10,4300,100,3760324,ok,2988008,ok
10,4300,200,4148044,ok,3297512,ok
10,4300,300,4600552,ok,3658728,ok
10,4300,400,4988576,ok,3968104,ok
10,4300,500,5376804,ok,4277864,ok
10,4300,600,5764060,ok,4587496,ok
10,4300,700,6216952,ok,4948584,ok
10,4300,800,6605500,ok,5258212,ok
10,4300,900,6994328,ok,5567524,ok
10,4300,1000,7382636,ok,5877348,ok
10,4300,1100,7834396,ok,6238224,ok
10,4300,1200,8223168,ok,6548072,ok
10,4300,1300,8610996,ok,6857448,ok
10,4300,1400,8999324,ok,7167204,ok
10,4300,1500,9451852,ok,7528296,ok
10,4300,1600,9839776,ok,7837932,ok
10,4300,1700,10227908,ok,8147436,ok
10,4300,1800,10615728,over_10gb,8457068,ok
10,4300,1900,11068388,over_10gb,8818280,ok
10,4300,2000,11456432,over_10gb,9127784,ok
10,4400,0,3514576,ok,2670052,ok
10,4400,100,3973696,ok,3037284,ok
10,4400,200,4366540,ok,3352040,ok
10,4400,300,4824936,ok,3719140,ok
10,4400,400,5218128,ok,4033772,ok
10,4400,500,5611628,ok,4348520,ok
10,4400,600,6004060,ok,4663148,ok
10,4400,700,6463100,ok,5030164,ok
10,4400,800,6856740,ok,5345000,ok
10,4400,900,7250712,ok,5659624,ok
10,4400,1000,7644140,ok,5974372,ok
10,4400,1100,8102328,ok,6341476,ok
10,4400,1200,8495940,ok,6656232,ok
10,4400,1300,8888884,ok,6970852,ok
10,4400,1400,9282332,ok,7285524,ok
10,4400,1500,9741004,ok,7652712,ok
10,4400,1600,10134048,ok,7967336,ok
10,4400,1700,10527496,over_10gb,8281960,ok
10,4400,1800,10920368,over_10gb,8596712,ok
10,4400,1900,11379172,over_10gb,8963948,ok
10,4500,0,3514580,ok,2712672,ok
10,4500,100,3973696,ok,3085672,ok
10,4500,200,4366536,ok,3405416,ok
10,4500,300,4824904,ok,3778408,ok
10,4500,400,5218944,ok,4097988,ok
10,4500,500,5625072,ok,4417772,ok
10,4500,600,6030308,ok,4737516,ok
10,4500,700,6504248,ok,5110504,ok
10,4500,800,6910784,ok,5430016,ok
10,4500,900,7317752,ok,5749992,ok
10,4500,1000,7723688,ok,6069608,ok
10,4500,1100,8197048,ok,6442600,ok
10,4500,1200,8603420,ok,6762344,ok
10,4500,1300,9008932,ok,7082084,ok
10,4500,1400,9415580,ok,7401540,ok
10,4500,1500,9888956,ok,7774700,ok
10,4500,1600,10295244,ok,8094444,ok
10,4500,1700,10700928,over_10gb,8413992,ok
10,4500,1800,11107104,over_10gb,8733804,ok
10,4500,1900,11580812,over_10gb,9106792,ok
10,4600,0,3535740,ok,2754400,ok
10,4600,100,4020244,ok,3133156,ok
10,4600,200,4434948,ok,3457764,ok
10,4600,300,4918872,ok,3836520,ok
10,4600,400,5333780,ok,4161080,ok
10,4600,500,5749048,ok,4485868,ok
10,4600,600,6163552,ok,4810476,ok
10,4600,700,6648204,ok,5189220,ok
10,4600,800,7063180,ok,5513676,ok
10,4600,900,7479156,ok,5838436,ok
10,4600,1000,7894188,ok,6163044,ok
10,4600,1100,8378300,ok,6541796,ok
10,4600,1200,8793632,ok,6866532,ok
10,4600,1300,9208332,ok,7190884,ok
10,4600,1400,9623580,ok,7515620,ok
10,4600,1500,10107656,ok,7894504,ok
10,4600,1600,10522572,over_10gb,8219116,ok
10,4600,1700,10937824,over_10gb,8543720,ok
10,4600,1800,11352608,over_10gb,8868332,ok
10,4700,0,3611900,ok,2795364,ok
10,4700,100,4107028,ok,3179576,ok
10,4700,200,4530692,ok,3509224,ok
10,4700,300,5025112,ok,3893352,ok
10,4700,400,5449212,ok,4223084,ok
10,4700,500,5873516,ok,4552552,ok
10,4700,600,6296804,ok,4882028,ok
10,4700,700,6791692,ok,5266408,ok
10,4700,800,7216064,ok,5595624,ok
10,4700,900,7640656,ok,5925348,ok
10,4700,1000,8065060,ok,6254824,ok
10,4700,1100,8559292,ok,6639032,ok
10,4700,1200,8983708,ok,6968424,ok
10,4700,1300,9407500,ok,7298024,ok
10,4700,1400,9831840,ok,7627496,ok
10,4700,1500,10326156,ok,8011692,ok
10,4700,1600,10750408,over_10gb,8341228,ok
10,4700,1700,11174496,over_10gb,8670828,ok
10,4700,1800,11598236,over_10gb,9000300,ok
10,4800,0,3688060,ok,2835556,ok
10,4800,100,4193684,ok,3225448,ok
10,4800,200,4626432,ok,3559656,ok
10,4800,300,5131352,ok,3949544,ok
10,4800,400,5564416,ok,4283536,ok
10,4800,500,5997244,ok,4617964,ok
10,4800,600,6429924,ok,4952168,ok
10,4800,700,6935436,ok,5341928,ok
10,4800,800,7368764,ok,5676264,ok
10,4800,900,7802484,ok,6010472,ok
10,4800,1000,8235464,ok,6344512,ok
10,4800,1100,8740408,ok,6734568,ok
10,4800,1200,9173792,ok,7068644,ok
10,4800,1300,9606432,ok,7402736,ok
10,4800,1400,10039964,ok,7737036,ok
10,4800,1500,10545036,over_10gb,8127080,ok
10,4800,1600,10977772,over_10gb,8461036,ok
10,4800,1700,11411172,over_10gb,8795500,ok
10,4900,0,3764344,ok,2874848,ok
10,4900,100,4280208,ok,3270116,ok
10,4900,200,4721924,ok,3609064,ok
10,4900,300,5237300,ok,4004324,ok
10,4900,400,5679616,ok,4342928,ok
10,4900,500,6121712,ok,4681840,ok
10,4900,600,6563044,ok,5020908,ok
10,4900,700,7079048,ok,5416164,ok
10,4900,800,7521344,ok,5754816,ok
10,4900,900,7964152,ok,6093924,ok
10,4900,1000,8406180,ok,6432740,ok
10,4900,1100,8921528,ok,6828008,ok
10,4900,1200,9364000,ok,7166952,ok
10,4900,1300,9805708,ok,7505764,ok
10,4900,1400,10248096,ok,7844340,ok
10,4900,1500,10763644,over_10gb,8239852,ok
